email,created_at,alert_type,org_type,org_id,org_name
a1xPhrl7So_44Pev@btinternet.com,2023-06-04,monthly,Practice,P85026,Quayside Medical Practice
Cd-hm2OInZqNos91@nhs.net,2023-06-05,monthly,Practice,M83027,Trent Meadows
pmV6ha2KxmB_1keV@nhs.net,2023-06-06,monthly,SICBL,D9Y0V,"NHS Hampshire, Southampton and Isle of Wight"
jklPiBG_K5jGaivf@yahoo.co.uk,2023-06-07,monthly,Practice,Y01061,Huc E & N Herts OOH
INeKxm9eiFw83Vix@nhs.net,2023-06-08,monthly,Practice,L83052,Castle Place Practice
DhRaYit8gKPW9Rbs@nhs.net,2023-06-09,monthly,Practice,H84619,Claremont Medical Centre
WZAvpjyi2cvwG7MA@nhs.net,2023-06-13,monthly,ICB,QOQ,NHS Humber and North Yorkshire Integrated Care Board
8w41K2A2iyzlWD2k@nhs.net,2023-06-14,monthly,Practice,C87015,Wickersley Health Centre
puQXYJULfwoqHb_Q@nhs.net,2023-06-14,monthly,Practice,E81057,Saffron Health Partnership
puQXYJULfwoqHb_Q@nhs.net,2023-06-14,monthly,Practice,E81035,Sandy Health Centre
8w41K2A2iyzlWD2k@nhs.net,2023-06-15,monthly,Practice,C87013,Parkgate Medical Centre
JrwrjJ0I2U-LtFXa@nhs.net,2023-06-15,monthly,PCN,U37388,Bramhall and Cheadle Hulme PCN LTD
WOLRIm5asY2hjxbg@nhs.net,2023-06-15,monthly,PCN,U55812,Stevenage North PCN
5gtivDowByPKy0jx@nhs.net,2023-06-15,monthly,SICBL,11M,NHS Gloucestershire
4KSM6rILVisgAyrY@nhs.net,2023-06-15,monthly,Practice,C86007,The Burns Practice
dSVNv-4iqIn89x9d@comptoncare.org.uk,2023-06-16,monthly,SICBL,D2P2L,NHS Black Country
bXG98Rc8aAOB231Y@nhs.net,2023-06-19,monthly,ICB,QJK,NHS Devon Integrated Care Board
F3SvaoeWMnqX4dzm@nhs.net,2023-06-21,monthly,Practice,H84023,Essex House Surgery
fNYRMy6voQpFBC_z@nhs.net,2023-06-22,monthly,PCN,U36809,Brunel Health Group PCN5
eVNnOZkqySZUPc_r@nhs.net,2023-06-22,monthly,SICBL,71E,NHS Lincolnshire
RGKg94mXHZMDoBGj@gmail.com,2024-12-02,monthly,Practice,B85001,Parkview Surgery
XZzJ5_2u0cFMHbb3@nhs.net,2023-06-22,monthly,ICB,QJ2,NHS Derby and Derbyshire Integrated Care Board
NnDPqmOUpXaXIiiM@gmail.com,2023-06-26,monthly,SICBL,06T,NHS North East Essex
hRsI9z33Ipavk-dR@nhs.net,2023-06-27,monthly,Practice,F83664,The Village Practice
2q7-gD5ongEBOs5B@nhs.net,2023-07-01,monthly,National,England,All England
TWLf89Gd5qMfAqzW@nhs.net,2023-07-03,monthly,Practice,A81030,Borough Road & Nunthorpe Medical Group
mbwmXeYC0uxlaHQy@btinternet.com,2023-07-03,monthly,PCN,U37296,West Knowsley PCN
l_mtv0SL3DImnvZo@nhs.net,2023-07-03,monthly,Practice,P81066,Layton Medical Centre
sAaVEhql2a2DT4zd@nhs.net,2023-07-03,monthly,SICBL,26A,NHS Norfolk and Waveney
vxucwXXEAk3PqUip@nhs.net,2023-07-04,monthly,SICBL,16C,NHS Tees Valley
vxucwXXEAk3PqUip@nhs.net,2023-07-04,monthly,Practice,A81026,Linthorpe Surgery
vxucwXXEAk3PqUip@nhs.net,2023-07-04,monthly,Practice,A81030,Borough Road & Nunthorpe Medical Group
vxucwXXEAk3PqUip@nhs.net,2023-07-04,monthly,Practice,A81009,Village Medical Centre
T-1OxtDisC6xAkuL@nhs.net,2023-07-04,monthly,SICBL,03K,NHS North Lincolnshire
Ev2M6sPDK5yfIBK3@santen.com,2023-07-04,monthly,ICB,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board"
Ev2M6sPDK5yfIBK3@santen.com,2023-07-04,monthly,ICB,QUY,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board"
a1xPhrl7So_44Pev@btinternet.com,2023-07-04,monthly,Practice,P85610,Medlock Medical Practice
p8Dv9R7YbG30ro25@nhs.net,2023-07-04,monthly,PCN,U45992,City Centre & Ancoats PCN
FfIUcKr0rVcQZWXJ@nhs.net,2023-07-04,monthly,SICBL,13T,NHS Newcastle Gateshead
ugIiPtE4GbMqnEq1@aol.co.uk,2023-07-04,monthly,Practice,G82038,St Richards Road Surgery
Eqo7_OrV2hId_AKw@gmail.com,2024-11-27,monthly,Practice,C83653,Stackyard and Woolsthorpe Surgery
Io1uAgOGjtmhgZhu@gmail.com,2024-11-27,monthly,SICBL,01V,NHS Southport and Formby
ybKZmp2BDAt56NoW@gmail.com,2024-11-28,monthly,ICB,QYG,NHS Cheshire and Merseyside Integrated Care Board
HSPCqOwCEDw6zxEd@gmail.com,2024-11-28,monthly,Practice,B85619,Cook Lane Surgery
PrQzVBAOFMPqiKXF@gmail.com,2024-11-28,monthly,Practice,B85001,Parkview Surgery
2mwV05qXZmPIpaTv@gmail.com,2024-11-29,monthly,Practice,C88006,Norfolk Park Health Centre
I4ks2QJ2-faCKMqm@nhs.net,2023-07-05,monthly,Practice,D82067,The Park Surgery
YIrYxotRjxgXVy--@nhs.net,2023-07-06,monthly,Practice,E81035,Sandy Health Centre
T4DK63KR2qgzJYkE@snee.nhs.uk,2023-07-06,monthly,SICBL,07K,NHS West Suffolk
a64Bbie7zE2xqQVh@nhs.net,2023-07-06,monthly,Practice,A81612,The Patel Practice
a64Bbie7zE2xqQVh@nhs.net,2023-07-06,monthly,Practice,A81060,West Quay Medical Practice
a64Bbie7zE2xqQVh@nhs.net,2023-07-06,monthly,Practice,A81622,Gladstone House Surgery
T4DK63KR2qgzJYkE@snee.nhs.uk,2023-07-06,monthly,Practice,D83018,Market Cross Surgery
T4DK63KR2qgzJYkE@snee.nhs.uk,2023-07-06,monthly,Practice,Y00774,Brandon Medical Practice
AwDdR28vs_c1W-ha@nhs.net,2023-07-07,monthly,Practice,Y06007,Wellsbourne Healthcare Cic
I1VgGIMp_kJJEAAB@nhs.net,2023-07-07,monthly,Practice,H82084,Brow Medical Centre
Nn-INymZfFlppK9D@snee.nhs.uk,2023-07-07,monthly,SICBL,07K,NHS West Suffolk
vnkEwVmSSo_janxm@nhs.net,2023-07-09,monthly,Practice,C88051,Page Hall Medical Centre
HSPCqOwCEDw6zxEd@gmail.com,2024-11-29,monthly,SICBL,36J,NHS Bradford District and Craven
dw9E8KywLubVHFYU@cheshireandmerseyside.nhs.uk,2023-07-10,monthly,ICB,QYG,NHS Cheshire and Merseyside Integrated Care Board
ZIAqRzVPymP33dR1@swlondon.nhs.uk,2023-07-10,monthly,SICBL,36L,NHS South West London
-NyWfeFnm1r7nbr5@gmail.com,2023-07-10,monthly,Practice,A83016,Tanfield View Medical Group
IqHzkvTQrhufx0He@gmail.com,2023-07-10,monthly,SICBL,91Q,NHS Kent and Medway
L-NM2U6A0EONYxkG@nhs.net,2023-07-10,monthly,Practice,D81064,Mercheford House
uGrDFsP63po5zidX@yahoo.com,2024-11-30,monthly,PCN,U79313,Sapa 5 PCN
ijfWpetYIaPqbCF4@verizon.net,2024-12-01,monthly,PCN,U79313,Sapa 5 PCN
_Y0dxNY7oVA_CePn@gmail.com,2024-12-02,monthly,PCN,U27924,Benfleet PCN
iLPVY0SciqrzDRB9@nhs.net,2023-07-11,monthly,PCN,U14646,Sunderland West 1 PCN
Ler31P0h1sKDvGXA@nhs.net,2023-07-11,monthly,PCN,U14646,Sunderland West 1 PCN
Und1rshfh1Rmj3-5@nhs.net,2023-07-11,monthly,Practice,C88085,Richmond Medical Centre
z9RX1_D8QusJYrds@nhs.net,2023-07-13,monthly,Practice,F83671,The Beaumont Practice
P05OvnWOjTiK4_4j@nhs.net,2023-07-14,monthly,SICBL,W2U3Z,NHS North West London
6lSXdPL0R1piurGp@nhs.net,2023-07-19,monthly,Practice,A84014,Marine Medical Group
rcBKeS2kbTTus6YL@nhs.net,2023-07-19,monthly,PCN,U90050,Sasse Network 3 PCN
rcBKeS2kbTTus6YL@nhs.net,2023-07-19,monthly,Practice,H81134,Staines Health Group
nOInuU-l4cOkiXVF@nhs.net,2023-07-24,monthly,Practice,N85023,Manor Health CTR
nOInuU-l4cOkiXVF@nhs.net,2023-07-24,monthly,Practice,N85024,Somerville Med CTR
nOInuU-l4cOkiXVF@nhs.net,2023-07-24,monthly,Practice,N85629,Egremont Med CTR
nOInuU-l4cOkiXVF@nhs.net,2023-07-24,monthly,Practice,N85027,Central Park Medical Centre
nOInuU-l4cOkiXVF@nhs.net,2023-07-24,monthly,Practice,N85616,Liscard Group Practice
nOInuU-l4cOkiXVF@nhs.net,2023-07-24,monthly,Practice,N85620,The Village Medical Centre
nOInuU-l4cOkiXVF@nhs.net,2023-07-24,monthly,Practice,N85640,Leasowe Medical Practice
nOInuU-l4cOkiXVF@nhs.net,2023-07-24,monthly,Practice,N85012,St Georges Medical Centre
gfhIePc7R3kmHNb5@nhs.net,2023-07-24,monthly,SICBL,92A,NHS Surrey Heartlands
k8KjRAAExMBhju2j@agamatrix.com,2023-07-25,monthly,SICBL,D9Y0V,"NHS Hampshire, Southampton and Isle of Wight"
ajn_KY6czS_3WSKY@nhs.net,2023-07-26,monthly,Practice,N85021,Hamilton Med CTR
ybKZmp2BDAt56NoW@gmail.com,2024-12-02,monthly,PCN,U27924,Benfleet PCN
gB7o8yQB-pdZAvOQ@cfsarchitects.com,2024-12-02,monthly,Practice,C88006,Norfolk Park Health Centre
ybKZmp2BDAt56NoW@gmail.com,2024-12-02,monthly,SICBL,03Q,NHS Vale of York
abiW4u-16-_b2QpD@yahoo.com,2024-12-03,monthly,Practice,B82098,Jorvik Gillygate Practice
FrvhfgOkJXfo8GZ6@gmail.com,2024-12-03,monthly,Practice,B85001,Parkview Surgery
yEVsFzu_Kvh-kRqv@hotmail.com,2024-12-03,monthly,Practice,B82098,Jorvik Gillygate Practice
RklnyRcVYUvWwarM@hotmail.com,2023-07-29,monthly,Practice,N81019,Castlefields Health Centre
AccJ8J8lMhskc8IQ@nhs.net,2023-07-30,monthly,Practice,H81123,Sheerwater Health Centre
Mot0RGzpIrWpYnDZ@staffs.nhs.uk,2023-07-31,monthly,PCN,U93998,About Better Care (Abc) PCN
EwGpYhWrFKIR6hj9@outlook.com,2024-12-03,monthly,SICBL,36J,NHS Bradford District and Craven
H8zCYMxuUyLcFR0g@nhs.net,2023-08-02,monthly,Practice,L82018,Helston Medical Centre
H8zCYMxuUyLcFR0g@nhs.net,2023-08-02,monthly,Practice,L82059,Meneage Street Surgery
eqoZdv_vPLh9iikM@nhs.net,2023-08-02,monthly,Practice,H82051,Lavant Road Surgery
-HOb7tkskK-Y2KRG@nhs.net,2023-08-02,monthly,Practice,P81072,Glenroyd Medical Centre
dVZGLJbZq9EBXmwj@nhs.net,2023-08-03,monthly,Practice,P89609,Stamford House
QdIPE3AmRq2pjhf5@nhs.net,2023-08-03,monthly,Practice,L83036,Topsham Surgery
1lMTUaNKis2Ok6la@cheshireandmerseyside.nhs.uk,2023-08-03,monthly,SICBL,01X,NHS St Helens
Afbm1_FCnO0uNba9@nhs.net,2023-08-03,monthly,SICBL,03Q,NHS Vale of York
7PO4F8I0PVjTfH7n@nhs.net,2023-08-03,monthly,Practice,Y02692,The Wembley Practice
1HORvsfXwQ21meTd@nhs.net,2023-08-03,monthly,SICBL,15A,NHS Berkshire West
1HORvsfXwQ21meTd@nhs.net,2023-08-03,monthly,ICB,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board"
1HORvsfXwQ21meTd@nhs.net,2023-08-03,monthly,SICBL,14Y,NHS Buckinghamshire
cAuj56hnXWjVlyS2@cheshireandmerseyside.nhs.uk,2023-08-03,monthly,SICBL,01X,NHS St Helens
1HORvsfXwQ21meTd@nhs.net,2023-08-03,monthly,SICBL,10Q,NHS Oxfordshire
1HORvsfXwQ21meTd@nhs.net,2023-08-03,monthly,Practice,K82037,Water Meadow Surgery
1HORvsfXwQ21meTd@nhs.net,2023-08-03,monthly,Practice,K82066,Bourne End & Wooburn Green Medical CTR
1HORvsfXwQ21meTd@nhs.net,2023-08-03,monthly,Practice,K82058,Gladstone Road Surgery
1HORvsfXwQ21meTd@nhs.net,2023-08-03,monthly,Practice,K82621,Little Chalfont Surgery
1HORvsfXwQ21meTd@nhs.net,2023-08-03,monthly,Practice,K82029,Cherrymead Surgery
1HORvsfXwQ21meTd@nhs.net,2023-08-03,monthly,Practice,K82046,The Simpson Centre
1HORvsfXwQ21meTd@nhs.net,2023-08-03,monthly,Practice,K82024,The New Surgery Chesham
Pby14b-I0hMxddvd@nhs.net,2023-08-03,monthly,Practice,D83016,Victoria Road Surgery
8X-Cn-maF5w3KhQ-@gmail.com,2023-08-03,monthly,Practice,L81047,West Walk Surgery
67YtBuOAh1T2X76o@nhs.net,2023-08-03,monthly,Practice,M89608,Hampton Surgery
4DnvfU4gXq6VqRV5@nhs.net,2023-08-04,monthly,Practice,N85008,West Wirral Group Practice
udF4HAWCuAFA_9D9@nhs.net,2023-08-04,monthly,ICB,QRL,NHS Hampshire and Isle of Wight Integrated Care Board
DNfpO_NMR6RDIp2M@nhs.net,2023-08-04,monthly,Practice,E85055,The Bush Doctors
oi-97UANQ8KLsSsl@activelancashire.org.uk,2023-08-07,monthly,PCN,U45611,Skelmersdale PCN
AwDdR28vs_c1W-ha@nhs.net,2023-08-07,monthly,Practice,Y02676,Brighton Station Health Centre
AwDdR28vs_c1W-ha@nhs.net,2023-08-07,monthly,Practice,G81071,University of Sussex Health Centre
AwDdR28vs_c1W-ha@nhs.net,2023-08-07,monthly,Practice,G81047,Seven Dials Medical Centre
qF4G-zU9mZnPQLUT@nhs.net,2023-08-07,monthly,Practice,D82020,Orchard Surgery
d5bKn5stPnROAik9@nhs.net,2023-08-09,monthly,PCN,U91254,Gateshead Central South PCN
C_CU7_9xIF3AOUTG@nhs.net,2023-08-09,monthly,PCN,U91254,Gateshead Central South PCN
_q5L6LGBxs597H29@nhs.net,2023-08-09,monthly,PCN,U91254,Gateshead Central South PCN
lJKnsTPUBhD5vHp4@nhs.net,2023-08-09,monthly,PCN,U91254,Gateshead Central South PCN
LJV3lqFp1kKPLwol@nhs.net,2023-08-09,monthly,PCN,U91254,Gateshead Central South PCN
yMyciJp8LmLUXl_Y@dorsetgp.nhs.uk,2023-08-09,monthly,PCN,U38731,Mid Dorset PCN
k3uJ10HEgQqdsqZB@nhs.net,2023-08-09,monthly,Practice,H82059,Willow Green Surgery
jgEOHMmRWMnVIbj2@nhs.net,2023-08-10,monthly,Practice,M81040,Stourport Medical Centre
GOEkkNC82k_92F-v@nhs.net,2023-08-14,monthly,Practice,A85017,Bewick Road Surgery
BeIgjceF3qSezcoq@gmail.com,2024-12-03,monthly,Practice,C82068,Northfield Medical Centre
DFtxOpqaFHweCh15@nhs.net,2023-08-16,monthly,Practice,P91012,Primrose Surgery
DFtxOpqaFHweCh15@nhs.net,2023-08-16,monthly,Practice,P91026,Partington Family Practice
DFtxOpqaFHweCh15@nhs.net,2023-08-16,monthly,Practice,P91029,Flixton Road Medical Centre
DFtxOpqaFHweCh15@nhs.net,2023-08-16,monthly,Practice,P91006,Urmston Group Practice
DFtxOpqaFHweCh15@nhs.net,2023-08-16,monthly,Practice,P91019,Partington Central Surgery
jYpqAfgLeFdnsDkt@nhs.net,2023-08-17,monthly,ICB,QRL,NHS Hampshire and Isle of Wight Integrated Care Board
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,SICBL,01T,NHS South Sefton
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,SICBL,01V,NHS Southport and Formby
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,SICBL,99A,NHS Liverpool
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,SICBL,12F,NHS Wirral
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,SICBL,01X,NHS St Helens
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,SICBL,01F,NHS Halton
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,SICBL,27D,NHS Cheshire
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,SICBL,02E,NHS Warrington
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,SICBL,01J,NHS Knowsley
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,ICB,QYG,NHS Cheshire and Merseyside Integrated Care Board
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,ICB,QOP,NHS Greater Manchester Integrated Care Board
QgzXg-1GOKvU19mz@cheshireandmerseyside.nhs.uk,2023-08-18,monthly,ICB,QE1,NHS Lancashire and South Cumbria Integrated Care Board
P_i_FsxM1ri8I5-J@gmail.com,2024-12-03,monthly,Practice,C88040,Oughtibridge Surgery
ReMbgI0FUZx6fxbJ@nhs.net,2023-08-18,monthly,Practice,J83026,Three Chequers Medical Practice
Oxoe-msyNb99rzRa@cheshireandmerseyside.nhs.uk,2023-08-21,monthly,SICBL,01V,NHS Southport and Formby
Oxoe-msyNb99rzRa@cheshireandmerseyside.nhs.uk,2023-08-21,monthly,SICBL,01T,NHS South Sefton
7FmieEwi9zmXWBJ1@cheshireandmerseyside.nhs.uk,2023-08-21,monthly,SICBL,27D,NHS Cheshire
7FmieEwi9zmXWBJ1@cheshireandmerseyside.nhs.uk,2023-08-21,monthly,SICBL,99A,NHS Liverpool
7FmieEwi9zmXWBJ1@cheshireandmerseyside.nhs.uk,2023-08-21,monthly,SICBL,01V,NHS Southport and Formby
7FmieEwi9zmXWBJ1@cheshireandmerseyside.nhs.uk,2023-08-21,monthly,SICBL,01T,NHS South Sefton
7FmieEwi9zmXWBJ1@cheshireandmerseyside.nhs.uk,2023-08-21,monthly,SICBL,01X,NHS St Helens
7FmieEwi9zmXWBJ1@cheshireandmerseyside.nhs.uk,2023-08-21,monthly,SICBL,02E,NHS Warrington
7FmieEwi9zmXWBJ1@cheshireandmerseyside.nhs.uk,2023-08-21,monthly,SICBL,12F,NHS Wirral
7FmieEwi9zmXWBJ1@cheshireandmerseyside.nhs.uk,2023-08-21,monthly,SICBL,01F,NHS Halton
7FmieEwi9zmXWBJ1@cheshireandmerseyside.nhs.uk,2023-08-21,monthly,SICBL,01J,NHS Knowsley
Z8nFEyPdkR4WUwIB@bath.edu,2023-08-21,monthly,National,England,All England
8TysjjwBFokBMyjb@yahoo.co.uk,2023-08-23,monthly,PCN,U24740,Hounslow Health PCN
n9fHnp6KMLCh2A-b@nhs.net,2023-08-23,monthly,SICBL,15C,"NHS Bristol, North Somerset and South Gloucestershire"
HLgjyBqxA_flt_wP@cheshireandmerseyside.nhs.uk,2023-08-23,monthly,SICBL,02E,NHS Warrington
f-6pe3fElCF6JMya@nhs.net,2023-08-23,monthly,Practice,P81020,Burnley Group Practice
DaNuR1clqsUZufeT@nhs.net,2023-08-24,monthly,PCN,U15435,Heatons Group Network PCN
gw6KCE7p0qddSFcP@gmail.com,2023-08-24,monthly,Practice,E85124,GP at Hand
S0WuI0R63_f7zFCy@nhs.net,2023-08-24,monthly,Practice,F81007,"Dr Puzey,dr Kothari and Dr Nanda"
TKFFTj-Pt5CEGmXc@nhs.net,2023-08-25,monthly,Practice,J83014,Castle Practice
TKFFTj-Pt5CEGmXc@nhs.net,2023-08-25,monthly,PCN,U26808,Sarum North PCN
oT5XiJYkJO89Y1ut@gmail.com,2023-08-26,monthly,Practice,H84016,Groves Medical Centre
jSu-TXn5H3FY6Ncc@nhs.net,2023-08-26,monthly,SICBL,10R,NHS Portsmouth
t8zbrf-XaTWcWF2R@nhs.net,2023-08-26,monthly,Practice,M86029,Broomfield Park MED.CTR.
9qLRKXovbXe3y7zY@nhs.net,2023-08-26,monthly,SICBL,99F,NHS Castle Point and Rochford
9qLRKXovbXe3y7zY@nhs.net,2023-08-26,monthly,SICBL,99E,NHS Basildon and Brentwood
9qLRKXovbXe3y7zY@nhs.net,2023-08-26,monthly,SICBL,07G,NHS Thurrock
9qLRKXovbXe3y7zY@nhs.net,2023-08-26,monthly,SICBL,99G,NHS Southend
kXPfy3WaGQPxXAIG@nhs.net,2023-08-29,monthly,SICBL,06K,NHS East and North Hertfordshire
kXPfy3WaGQPxXAIG@nhs.net,2023-08-29,monthly,PCN,U55812,Stevenage North PCN
kXPfy3WaGQPxXAIG@nhs.net,2023-08-29,monthly,Practice,E82005,Stanmore Medical Group
0CIKfWBEUf3ngApY@gmail.com,2024-11-27,monthly,Practice,F81170,Kingsway Surgery
ji5ZdtgK8wyhqoy5@nhs.net,2023-08-29,monthly,SICBL,D9Y0V,"NHS Hampshire, Southampton and Isle of Wight"
W_EcIAT-VypCvjC8@nhs.net,2023-08-29,monthly,Practice,D83608,Andaman Surgery
YZyKM-YofuHiGqbd@nhs.net,2023-08-29,monthly,Practice,K81066,The Symons Medical Centre
9B2ibgsIX2BAk2nJ@nhs.net,2023-08-29,monthly,SICBL,92A,NHS Surrey Heartlands
dyj9R-750_cqAX7C@nhs.net,2023-08-29,monthly,SICBL,99E,NHS Basildon and Brentwood
dyj9R-750_cqAX7C@nhs.net,2023-08-29,monthly,SICBL,06Q,NHS Mid Essex
dyj9R-750_cqAX7C@nhs.net,2023-08-29,monthly,SICBL,99G,NHS Southend
dyj9R-750_cqAX7C@nhs.net,2023-08-29,monthly,SICBL,99F,NHS Castle Point and Rochford
dyj9R-750_cqAX7C@nhs.net,2023-08-29,monthly,SICBL,07G,NHS Thurrock
pf_V5c9vfYn4S0Pv@cheshireandmerseyside.nhs.uk,2023-08-29,monthly,SICBL,01X,NHS St Helens
7PQ2RYeZjAj-NDFc@nhs.net,2023-08-30,monthly,SICBL,12F,NHS Wirral
9rAM2oafS9s0nw2u@cheshireandmerseyside.nhs.uk,2023-08-30,monthly,SICBL,01X,NHS St Helens
WnAcWmtQ2QSHL8QX@cheshireandmerseyside.nhs.uk,2023-08-30,monthly,SICBL,01X,NHS St Helens
ZwNK1lFAd5TrgXLv@nhs.net,2023-08-30,monthly,Practice,L84077,Five Valleys Medical Practice
E-q5C-8uW0V-Zums@nhs.net,2023-08-30,monthly,SICBL,X2C4Y,NHS Kirklees
E-q5C-8uW0V-Zums@nhs.net,2023-08-30,monthly,SICBL,02T,NHS Calderdale
FqA1XS7ZUruQhN8C@nhs.net,2023-08-31,monthly,Practice,L83052,Castle Place Practice
FqA1XS7ZUruQhN8C@nhs.net,2023-08-31,monthly,Practice,L83085,Amicus Health
JynS1Sg4Zusbg_i0@cheshireandmerseyside.nhs.uk,2023-08-31,monthly,SICBL,01T,NHS South Sefton
JynS1Sg4Zusbg_i0@cheshireandmerseyside.nhs.uk,2023-08-31,monthly,SICBL,01V,NHS Southport and Formby
tNSGI_Hyk14LXE__@nhs.net,2023-09-01,monthly,SICBL,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes"
lU6qYbed-xVN_oW5@nhs.net,2023-09-02,monthly,PCN,U55014,North & Central Brighton PCN
OiKErVFCMpFNSee8@nhs.net,2023-09-06,monthly,PCN,U60757,Bognor Coastal Alliance PCN
dio5yz8SDKNRRy7J@nhs.net,2023-09-06,monthly,SICBL,15C,"NHS Bristol, North Somerset and South Gloucestershire"
nmrTfuy5rv_4xJr4@nhs.net,2023-09-07,monthly,Practice,F85028,Bruce Grove Primary Health Care CTR
onqvQc17lhq4DP-P@nhs.net,2023-09-07,monthly,PCN,U11373,Newham Central PCN
m0SWcCNna-7cckFo@ashtons.com,2023-09-07,monthly,SICBL,15E,NHS Birmingham and Solihull
Rq5j3v6tIL8ooc5W@nhs.net,2023-09-08,monthly,Practice,B86052,Park Road & Menston
_Vkiw0kdJqFxJKOA@nhs.net,2023-09-08,monthly,Practice,A83057,East Durham Medical Group
Klsx7K500GnDDxCA@nhs.net,2023-09-11,monthly,SICBL,15N,NHS Devon
k3pxu7FQK6wNUIF4@cheshireandmerseyside.nhs.uk,2023-09-11,monthly,National,England,All England
dCw08v94s2_GVXJc@nhs.net,2023-09-11,monthly,Practice,A87006,49 Marine Avenue Surgery
dCw08v94s2_GVXJc@nhs.net,2023-09-11,monthly,Practice,A87600,Park Parade Practice
dCw08v94s2_GVXJc@nhs.net,2023-09-11,monthly,Practice,A87011,Beaumont Park Surgery
KvdbjZc54vdba7R_@nhs.net,2023-09-12,monthly,Practice,E85023,Chepstow Gardens Medical Centre
PnD0Za9EXIhASvuQ@nhs.net,2023-09-12,monthly,Practice,J83004,Whiteparish Surgery
2iLYlMlACS8AtF6x@nhs.net,2023-09-12,monthly,Practice,P81095,Thursby Surgery
GyFHmiGxhPp2AJBr@nhs.net,2023-09-13,monthly,Practice,L81069,ST. Michael's Surgery
JEVMT6WJrdRgEjZJ@nhs.net,2023-09-13,monthly,PCN,U93148,"Chippenham, Corsham & Box PCN"
eJlRma9lIchdxJM5@nhs.net,2023-09-14,monthly,ICB,QKS,NHS Kent and Medway Integrated Care Board
ympEtfj5aGR1gu87@nhs.net,2023-09-14,monthly,SICBL,00R,NHS Blackpool
Jd77-79Go7K15tUl@nhs.net,2023-09-14,monthly,Practice,H85069,Lavender Hill Group Practice
DU9oiVlQHsO5DAD7@nhs.net,2023-09-15,monthly,Practice,A82036,The Lakes Medical Practice
0oKaReAKqvj9beoY@nhs.net,2023-09-17,monthly,Practice,A81027,Yarm Medical Practice
0oKaReAKqvj9beoY@nhs.net,2023-09-17,monthly,PCN,U63844,Bytes PCN
GFzDgXZdfQceDxeW@nhs.net,2023-09-18,monthly,Practice,H81618,Molebridge Practice
qDzBJGvvo5yA_s2n@nhs.net,2023-09-19,monthly,PCN,U31094,"Chaw (Chelford, Handforth, Alderley Edge, Wilmslow) PCN"
U7jFxUhQpx7iUL2w@nhs.net,2023-09-20,monthly,Practice,E82071,Elms Medical Practice
-k6Hr_l0Xh8JbLe4@nhs.net,2023-09-20,monthly,National,England,All England
tbNhXkcLyVKpDAhE@nhs.net,2023-09-21,monthly,Practice,F84093,Tollgate Medical Centre
5QW5iDRn5P7lP1HM@nhs.net,2023-09-22,monthly,Practice,J84008,Argyll House
qmmajdD_KrZXJgw2@nhs.net,2023-09-25,monthly,Practice,M92011,RWT Practices Penn Manor Medical Centre
VuSgF7OODXsCuatm@nhs.net,2023-09-26,monthly,SICBL,11N,NHS Cornwall and the Isles of Scilly
8w41K2A2iyzlWD2k@nhs.net,2023-09-26,monthly,Practice,C87016,Morthen Road Surgery
6KV8Ygsh8fi0eT-h@nhs.net,2023-09-26,monthly,Practice,L84007,Rowcroft Medical Centre
NIYgpQWL_m7GSEAW@nhs.net,2023-09-26,monthly,Practice,G85054,Lambeth Walk Group Practice
O77R6LAfqoq84Ddm@nhs.net,2023-09-26,monthly,Practice,E84007,Uxendon Crescent Surgery
WTcZFohfGdKsgaKt@nhs.net,2023-09-27,monthly,Practice,A82027,Station House Surgery
HvUflbam25BN0f82@nhs.net,2023-09-27,monthly,Practice,F83018,Prince of Wales Group Surgery
ybKZmp2BDAt56NoW@gmail.com,2024-11-27,monthly,Practice,Y02713,Guide Bridge Medical Practice
rgp0SBL6570eSCCE@nhs.net,2023-09-27,monthly,SICBL,13T,NHS Newcastle Gateshead
9M4_5FGi8x2DXCRW@nhs.net,2023-09-27,monthly,SICBL,16C,NHS Tees Valley
6KV8Ygsh8fi0eT-h@nhs.net,2023-09-27,monthly,Practice,L84039,Beeches Green Surgery
